"HH_ID","Total_Hours","Num_Persons","Midpoint_Income","Average_Hourly_Wage"
440840,80,2,62499.5,16.2759114583333
440885,45,1,87499.5,40.5090277777778
440927,60,2,124999.5,43.4026041666667
440931,87,2,124999.5,29.9328304597701
441058,80,2,NA,NA
441108,40,1,87499.5,45.57265625
441141,70,2,174999.5,52.0831845238095
441185,38,1,62499.5,34.265076754386
441295,85,2,62499.5,15.3185049019608
441357,20,1,17499.5,18.2286458333333
441426,30,2,42499.5,29.5135416666667
441485,98,1,62499.5,13.2864583333333
441719,62,2,174999.5,58.8035954301075
441809,40,1,224999.5,117.187239583333
441825,50,1,42499.5,17.708125
441934,40,1,62499.5,32.5518229166667
441958,40,1,87499.5,45.57265625
442073,8,1,NA,NA
442120,100,2,174999.5,36.4582291666667
442151,40,1,62499.5,32.5518229166667
442187,55,1,224999.5,85.2270833333333
442269,15,1,29999.5,41.6659722222222
442463,75,2,124999.5,34.7220833333333
442527,90,2,62499.5,14.4674768518519
442607,30,1,124999.5,86.8052083333333
442626,70,2,NA,NA
443007,52,3,87499.5,35.0558894230769
443061,130,3,124999.5,20.0319711538462
443072,93,3,124999.5,28.0016801075269
443099,95,2,NA,NA
443115,40,1,NA,NA
443188,100,2,174999.5,36.4582291666667
443204,40,1,62499.5,32.5518229166667
443383,80,2,62499.5,16.2759114583333
443455,90,2,224999.5,52.0832175925926
443488,80,2,124999.5,32.551953125
443489,85,2,124999.5,30.6371323529412
443522,40,1,62499.5,32.5518229166667
443562,80,2,124999.5,32.551953125
443582,40,1,29999.5,15.6247395833333
443592,70,1,17499.5,5.20818452380952
443620,115,3,62499.5,11.3223731884058
443636,30,1,17499.5,12.1524305555556
443688,40,1,87499.5,45.57265625
443876,77,2,124999.5,33.820211038961
443914,80,2,124999.5,32.551953125
443973,100,2,62499.5,13.0207291666667
443986,50,1,62499.5,26.0414583333333
443991,80,2,124999.5,32.551953125
444014,40,1,17499.5,9.11432291666667
444287,5,1,17499.5,72.9145833333333
444420,8,1,NA,NA
444660,40,1,124999.5,65.10390625
444841,40,1,124999.5,65.10390625
444922,40,1,29999.5,15.6247395833333
444935,64,2,174999.5,56.9659830729167
444949,35,1,87499.5,52.0830357142857
444966,80,2,174999.5,45.5727864583333
444972,65,3,62499.5,20.031891025641
445024,40,1,29999.5,15.6247395833333
445028,60,1,87499.5,30.3817708333333
445185,55,2,NA,NA
445252,80,2,124999.5,32.551953125
445265,40,1,NA,NA
445310,40,1,62499.5,32.5518229166667
445492,40,1,124999.5,65.10390625
445560,80,2,17499.5,4.55716145833333
445607,85,2,124999.5,30.6371323529412
445880,40,1,124999.5,65.10390625
446010,75,2,87499.5,24.3054166666667
446024,80,2,29999.5,7.81236979166667
446107,80,3,62499.5,16.2759114583333
446246,75,2,124999.5,34.7220833333333
446263,40,1,42499.5,22.13515625
446271,85,2,124999.5,30.6371323529412
446494,40,1,62499.5,32.5518229166667
446634,35,1,87499.5,52.0830357142857
446659,145,3,174999.5,25.1436063218391
446688,60,2,124999.5,43.4026041666667
446717,30,1,42499.5,29.5135416666667
446740,66,2,87499.5,27.6197916666667
446751,48,2,124999.5,54.2532552083333
446832,80,2,62499.5,16.2759114583333
446837,100,3,87499.5,18.2290625
446926,7,1,29999.5,89.2842261904762
447022,40,1,NA,NA
447055,40,1,250000,130.208333333333
447241,40,1,224999.5,117.187239583333
447298,40,1,124999.5,65.10390625
447331,57,2,62499.5,22.843384502924
447432,90,3,87499.5,20.2545138888889
447616,20,1,NA,NA
447617,45,1,87499.5,40.5090277777778
447644,40,1,62499.5,32.5518229166667
447686,32,1,NA,NA
447938,65,2,29999.5,9.61522435897436
447983,80,2,124999.5,32.551953125
448001,40,1,42499.5,22.13515625
448069,60,1,87499.5,30.3817708333333
448192,30,1,174999.5,121.527430555556
448233,75,2,124999.5,34.7220833333333
448335,80,2,174999.5,45.5727864583333
448345,115,3,124999.5,22.6448369565217
448388,2,1,174999.5,1822.91145833333
448389,80,2,124999.5,32.551953125
448434,32,1,224999.5,146.484049479167
448551,40,1,87499.5,45.57265625
448571,15,1,42499.5,59.0270833333333
448581,55,2,NA,NA
448582,88,2,87499.5,20.71484375
448655,80,2,124999.5,32.551953125
448702,60,1,87499.5,30.3817708333333
448708,40,1,124999.5,65.10390625
448732,55,2,87499.5,33.14375
449077,75,2,124999.5,34.7220833333333
449138,38,1,87499.5,47.9712171052632
449347,1038,2,NA,NA
449417,40,1,124999.5,65.10390625
449512,16,1,62499.5,81.3795572916667
449589,95,3,42499.5,9.32006578947368
449704,50,2,87499.5,36.458125
449755,77,2,62499.5,16.9100378787879
449769,56,2,87499.5,32.5518973214286
450089,40,1,NA,NA
450090,90,2,250000,57.8703703703704
450135,40,1,87499.5,45.57265625
450238,50,1,250000,104.166666666667
450374,122,3,87499.5,14.9418545081967
450428,64,2,62499.5,20.3448893229167
450522,83,2,174999.5,43.9255773092369
450596,90,2,174999.5,40.5091435185185
450717,40,1,62499.5,32.5518229166667
450812,30,1,62499.5,43.4024305555556
450859,96,3,224999.5,48.8280164930556
450950,45,1,124999.5,57.8701388888889
451036,91,2,87499.5,20.0319368131868
451053,75,2,NA,NA
451174,22,1,87499.5,82.859375
451195,80,3,124999.5,32.551953125
451649,60,1,NA,NA
451728,152,4,174999.5,23.9856770833333
451777,998,1,124999.5,2.609375
451791,1028,2,174999.5,3.54652034695201
451795,77,2,124999.5,33.820211038961
451922,70,2,62499.5,18.6010416666667
451948,78,2,62499.5,16.6932425213675
452009,50,1,174999.5,72.9164583333333
452050,60,2,224999.5,78.1248263888889
452099,40,1,62499.5,32.5518229166667
452148,50,1,NA,NA
452160,40,1,4999.5,2.60390625
452164,90,2,124999.5,28.9350694444444
452187,50,1,87499.5,36.458125
452248,80,2,124999.5,32.551953125
452282,10,1,87499.5,182.290625
452387,100,2,224999.5,46.8748958333333
452487,70,2,62499.5,18.6010416666667
452524,80,2,174999.5,45.5727864583333
452541,80,2,NA,NA
452547,8,1,87499.5,227.86328125
452601,80,2,124999.5,32.551953125
452712,40,1,29999.5,15.6247395833333
452726,124,3,87499.5,14.7008568548387
452876,45,1,87499.5,40.5090277777778
452984,56,2,174999.5,65.1039806547619
453002,40,1,224999.5,117.187239583333
453084,70,2,NA,NA
453155,8,1,124999.5,325.51953125
453211,80,2,87499.5,22.786328125
453267,25,1,87499.5,72.91625
453312,53,2,124999.5,49.1350235849057
453325,40,1,174999.5,91.1455729166667
453380,1018,2,42499.5,0.869750736738703
453402,78,2,174999.5,46.7413194444444
453431,42,1,42499.5,21.0811011904762
453447,80,2,124999.5,32.551953125
453557,6,1,87499.5,303.817708333333
453641,20,1,NA,NA
453811,85,2,250000,61.2745098039216
453823,2,1,124999.5,1302.078125
453900,95,2,250000,54.8245614035088
453930,135,3,174999.5,27.0060956790123
454039,40,1,62499.5,32.5518229166667
454109,125,3,87499.5,14.58325
454129,72,2,87499.5,25.3181423611111
454132,135,3,224999.5,34.7221450617284
454140,24,1,42499.5,36.8919270833333
454155,80,2,NA,NA
454278,117,3,87499.5,15.5803952991453
454327,120,2,224999.5,39.0624131944444
454433,90,2,124999.5,28.9350694444444
454497,40,1,62499.5,32.5518229166667
454505,40,1,62499.5,32.5518229166667
454514,40,1,42499.5,22.13515625
454723,60,2,124999.5,43.4026041666667
454776,75,1,29999.5,8.33319444444444
454777,10,1,124999.5,260.415625
455156,40,1,62499.5,32.5518229166667
455177,35,1,17499.5,10.416369047619
455227,40,1,29999.5,15.6247395833333
455284,108,4,62499.5,12.0562307098765
455301,85,2,124999.5,30.6371323529412
455340,48,2,87499.5,37.9772135416667
455393,133,4,42499.5,6.65718984962406
455492,50,2,29999.5,12.4997916666667
455517,80,2,87499.5,22.786328125
455527,40,1,87499.5,45.57265625
455592,35,1,124999.5,74.4044642857143
455597,16,1,NA,NA
455864,38,1,87499.5,47.9712171052632
455884,10,1,62499.5,130.207291666667
456061,40,1,124999.5,65.10390625
456072,24,1,17499.5,15.1905381944444
456099,60,1,250000,86.8055555555556
456100,50,1,250000,104.166666666667
456116,78,2,87499.5,23.3705929487179
456126,2,1,87499.5,911.453125
456133,40,1,87499.5,45.57265625
456154,45,1,174999.5,81.018287037037
456239,120,2,224999.5,39.0624131944444
456420,80,2,87499.5,22.786328125
456570,20,1,224999.5,234.374479166667
456693,35,1,NA,NA
456767,185,4,174999.5,19.7071509009009
456791,40,1,62499.5,32.5518229166667
456792,80,2,124999.5,32.551953125
456840,90,2,250000,57.8703703703704
456859,40,1,124999.5,65.10390625
456897,40,1,87499.5,45.57265625
456945,100,2,224999.5,46.8748958333333
457019,80,2,124999.5,32.551953125
457064,53,2,87499.5,34.3944575471698
457092,80,2,124999.5,32.551953125
457133,40,1,17499.5,9.11432291666667
457222,110,2,250000,47.3484848484849
457312,120,2,62499.5,10.8506076388889
457448,85,2,87499.5,21.4459558823529
457603,40,1,NA,NA
457636,40,1,62499.5,32.5518229166667
457805,80,2,NA,NA
457921,7,1,17499.5,52.0818452380952
457923,120,3,124999.5,21.7013020833333
457937,50,1,NA,NA
458056,12,2,NA,NA
458070,99,3,124999.5,26.3046085858586
458301,66,2,224999.5,71.0225694444444
458383,37,1,62499.5,35.1911599099099
458385,40,1,42499.5,22.13515625
458428,40,1,NA,NA
458529,60,2,174999.5,60.7637152777778
458684,80,2,87499.5,22.786328125
458773,32,1,17499.5,11.3929036458333
458792,70,2,87499.5,26.0415178571429
458881,70,1,124999.5,37.2022321428571
458904,80,2,42499.5,11.067578125
458931,80,2,87499.5,22.786328125
459019,167,4,224999.5,28.0687999001996
459052,92,3,124999.5,28.3060461956522
459061,65,2,87499.5,28.0447115384615
459070,80,2,124999.5,32.551953125
459087,80,2,124999.5,32.551953125
459175,100,3,87499.5,18.2290625
459199,48,1,87499.5,37.9772135416667
459279,40,2,42499.5,22.13515625
459332,50,1,124999.5,52.083125
459362,50,1,87499.5,36.458125
459409,60,1,42499.5,14.7567708333333
459478,100,2,174999.5,36.4582291666667
459532,120,2,87499.5,15.1908854166667
459544,10,1,87499.5,182.290625
459560,50,1,174999.5,72.9164583333333
459771,80,2,124999.5,32.551953125
459865,90,2,62499.5,14.4674768518519
459883,20,1,42499.5,44.2703125
459960,50,1,NA,NA
459986,42,1,87499.5,43.4025297619048
460029,1028,2,62499.5,1.26660789559014
460049,40,1,87499.5,45.57265625
460172,40,1,87499.5,45.57265625
460255,65,1,29999.5,9.61522435897436
460294,8,1,87499.5,227.86328125
460504,80,2,124999.5,32.551953125
460507,75,2,224999.5,62.4998611111111
460714,1058,3,124999.5,2.46139532136106
460776,45,1,174999.5,81.018287037037
460818,31,2,NA,NA
460986,80,2,42499.5,11.067578125
461151,70,2,87499.5,26.0415178571429
461282,80,2,42499.5,11.067578125
461367,160,4,174999.5,22.7863932291667
461419,90,2,62499.5,14.4674768518519
461433,90,2,124999.5,28.9350694444444
461477,40,1,87499.5,45.57265625
461529,50,1,174999.5,72.9164583333333
461534,120,2,224999.5,39.0624131944444
461542,42,1,87499.5,43.4025297619048
461671,90,2,224999.5,52.0832175925926
461741,80,2,124999.5,32.551953125
461789,85,2,124999.5,30.6371323529412
461864,45,1,124999.5,57.8701388888889
461950,40,1,87499.5,45.57265625
461970,135,4,62499.5,9.64498456790123
462012,45,1,NA,NA
462082,999,1,17499.5,0.364937854521188
462251,80,2,62499.5,16.2759114583333
462421,95,2,87499.5,19.1884868421053
462440,60,1,NA,NA
462573,40,1,29999.5,15.6247395833333
462686,80,2,124999.5,32.551953125
462704,80,2,124999.5,32.551953125
462766,18,1,124999.5,144.675347222222
462811,40,1,NA,NA
462864,90,2,250000,57.8703703703704
462997,60,1,224999.5,78.1248263888889
463104,90,2,17499.5,4.05081018518518
463119,15,1,62499.5,86.8048611111111
463174,55,2,174999.5,66.2876893939394
463413,140,2,42499.5,6.32433035714286
463521,20,1,NA,NA
463752,55,2,124999.5,47.3482954545455
463900,24,1,42499.5,36.8919270833333
463976,30,1,42499.5,29.5135416666667
464172,40,1,29999.5,15.6247395833333
464195,5,1,17499.5,72.9145833333333
464294,30,1,124999.5,86.8052083333333
464456,50,1,87499.5,36.458125
464502,20,2,124999.5,130.2078125
464514,74,3,174999.5,49.2678772522523
464537,50,1,62499.5,26.0414583333333
464546,70,2,124999.5,37.2022321428571
464628,60,1,42499.5,14.7567708333333
464660,40,1,62499.5,32.5518229166667
464746,80,2,124999.5,32.551953125
464760,130,3,124999.5,20.0319711538462
464943,45,1,124999.5,57.8701388888889
464955,50,1,42499.5,17.708125
464969,40,1,NA,NA
464970,40,1,87499.5,45.57265625
464974,998,1,NA,NA
465067,80,2,62499.5,16.2759114583333
465143,18,1,87499.5,101.272569444444
465194,20,1,NA,NA
465337,80,2,87499.5,22.786328125
465358,40,1,62499.5,32.5518229166667
465485,93,2,124999.5,28.0016801075269
465502,29,2,42499.5,30.53125
465742,85,2,124999.5,30.6371323529412
465770,2036,3,124999.5,1.27905513261297
465818,93,2,NA,NA
465883,40,1,174999.5,91.1455729166667
466207,10,1,62499.5,130.207291666667
466220,75,2,174999.5,48.6109722222222
466228,70,1,224999.5,66.9641369047619
466263,36,1,17499.5,10.127025462963
466375,50,1,124999.5,52.083125
466501,60,2,124999.5,43.4026041666667
466510,40,1,29999.5,15.6247395833333
466588,35,1,62499.5,37.2020833333333
466647,60,1,62499.5,21.7012152777778
466675,5,1,NA,NA
466688,40,1,62499.5,32.5518229166667
466761,35,1,87499.5,52.0830357142857
466844,75,2,29999.5,8.33319444444444
466869,80,2,174999.5,45.5727864583333
466880,80,2,87499.5,22.786328125
466952,40,1,42499.5,22.13515625
467053,20,1,17499.5,18.2286458333333
467083,80,2,87499.5,22.786328125
467123,45,1,87499.5,40.5090277777778
467165,40,1,124999.5,65.10390625
467219,40,1,62499.5,32.5518229166667
467220,100,3,174999.5,36.4582291666667
467363,40,1,42499.5,22.13515625
467379,80,2,62499.5,16.2759114583333
467487,115,3,62499.5,11.3223731884058
467493,57,2,29999.5,10.9647295321637
467566,67,2,124999.5,38.8680037313433
467678,100,2,62499.5,13.0207291666667
467834,45,1,124999.5,57.8701388888889
467848,57,2,NA,NA
467924,110,2,174999.5,33.1438446969697
468158,40,1,NA,NA
468167,40,1,42499.5,22.13515625
468169,40,1,87499.5,45.57265625
468362,130,3,42499.5,6.81081730769231
468368,56,2,87499.5,32.5518973214286
468407,95,3,29999.5,6.57883771929825
468510,40,1,87499.5,45.57265625
468534,55,2,87499.5,33.14375
468612,67,2,NA,NA
468644,140,2,87499.5,13.0207589285714
468665,120,3,250000,43.4027777777778
468745,90,2,250000,57.8703703703704
468753,40,1,174999.5,91.1455729166667
468771,160,4,124999.5,16.2759765625
468897,70,2,250000,74.4047619047619
469007,77,2,NA,NA
469013,40,1,17499.5,9.11432291666667
469028,998,1,87499.5,1.82655936873748
469041,35,1,42499.5,25.2973214285714
469116,60,2,62499.5,21.7012152777778
469159,60,1,29999.5,10.4164930555556
469267,85,2,174999.5,42.8920343137255
469270,90,2,NA,NA
469274,20,1,87499.5,91.1453125
469287,32,1,NA,NA
469292,14,2,62499.5,93.0052083333333
469318,94,2,174999.5,38.785350177305
469343,95,2,NA,NA
469381,80,2,250000,65.1041666666667
469443,40,1,17499.5,9.11432291666667
469451,20,1,62499.5,65.1036458333333
469475,78,2,124999.5,33.3866185897436
469669,40,1,62499.5,32.5518229166667
469680,60,1,174999.5,60.7637152777778
469709,140,2,NA,NA
469748,40,1,124999.5,65.10390625
469770,50,1,124999.5,52.083125
469810,60,1,87499.5,30.3817708333333
469862,75,2,174999.5,48.6109722222222
469938,35,1,42499.5,25.2973214285714
469983,12,1,62499.5,108.506076388889
469991,75,2,87499.5,24.3054166666667
469994,50,1,42499.5,17.708125
470088,25,1,250000,208.333333333333
470128,33,2,29999.5,18.9390782828283
470209,50,1,124999.5,52.083125
470212,9,1,NA,NA
470302,32,1,29999.5,19.5309244791667
470359,70,2,124999.5,37.2022321428571
470401,45,2,62499.5,28.9349537037037
470473,80,2,174999.5,45.5727864583333
470740,40,1,42499.5,22.13515625
470843,40,1,17499.5,9.11432291666667
470856,24,1,17499.5,15.1905381944444
470879,80,2,42499.5,11.067578125
470965,64,2,87499.5,28.48291015625
471214,8,1,124999.5,325.51953125
471247,60,2,29999.5,10.4164930555556
471260,107,3,62499.5,12.1689057632399
471274,90,2,124999.5,28.9350694444444
471280,40,1,124999.5,65.10390625
471597,100,3,62499.5,13.0207291666667
471693,50,1,42499.5,17.708125
471792,80,2,174999.5,45.5727864583333
471822,40,1,62499.5,32.5518229166667
471883,40,1,42499.5,22.13515625
471902,55,1,62499.5,23.674053030303
472069,50,1,62499.5,26.0414583333333
472101,117,4,62499.5,11.1288283475783
472105,40,1,42499.5,22.13515625
472129,53,2,124999.5,49.1350235849057
472173,70,2,124999.5,37.2022321428571
472366,40,1,87499.5,45.57265625
472381,90,2,224999.5,52.0832175925926
472397,998,1,124999.5,2.609375
472483,90,2,174999.5,40.5091435185185
472528,72,2,124999.5,36.1688368055556
472570,75,2,124999.5,34.7220833333333
472811,60,2,124999.5,43.4026041666667
472867,90,2,124999.5,28.9350694444444
472883,85,2,87499.5,21.4459558823529
473173,215,4,224999.5,21.8022771317829
473238,40,1,42499.5,22.13515625
473251,170,3,250000,30.6372549019608
473340,40,1,42499.5,22.13515625
473579,85,2,87499.5,21.4459558823529
473725,39,1,87499.5,46.7411858974359
473772,999,1,124999.5,2.60676301301301
473925,73,2,42499.5,12.128852739726
474045,77,2,250000,67.6406926406926
474054,60,1,124999.5,43.4026041666667
474062,55,2,NA,NA
474334,100,2,174999.5,36.4582291666667
474491,45,2,17499.5,8.10162037037037
474536,92,2,124999.5,28.3060461956522
474606,92,2,124999.5,28.3060461956522
474628,90,2,42499.5,9.83784722222222
474671,40,1,62499.5,32.5518229166667
474683,55,1,124999.5,47.3482954545455
474763,40,1,124999.5,65.10390625
474913,107,4,87499.5,17.0365070093458
474923,40,1,62499.5,32.5518229166667
474928,52,1,87499.5,35.0558894230769
474991,45,1,87499.5,40.5090277777778
475016,35,1,87499.5,52.0830357142857
475054,80,1,174999.5,45.5727864583333
475296,42,1,174999.5,86.8053075396825
475308,15,1,17499.5,24.3048611111111
475534,37,1,87499.5,49.2677364864865
475722,80,2,174999.5,45.5727864583333
475777,80,2,87499.5,22.786328125
475809,75,2,250000,69.4444444444444
475853,78,3,250000,66.7735042735043
475946,60,1,124999.5,43.4026041666667
476050,38,1,87499.5,47.9712171052632
476100,70,2,250000,74.4047619047619
476111,70,2,124999.5,37.2022321428571
476149,20,1,NA,NA
476160,105,3,224999.5,44.6427579365079
476161,40,1,42499.5,22.13515625
476239,80,2,250000,65.1041666666667
476268,80,2,174999.5,45.5727864583333
476271,63,2,62499.5,20.6678240740741
476422,80,2,42499.5,11.067578125
476591,37,1,42499.5,23.9298986486486
476610,40,1,NA,NA
476612,40,1,42499.5,22.13515625
476641,37,1,42499.5,23.9298986486486
476668,80,2,224999.5,58.5936197916667
476675,50,1,87499.5,36.458125
476727,70,2,87499.5,26.0415178571429
476757,45,1,NA,NA
476770,62,2,29999.5,10.0804771505376
476882,85,2,62499.5,15.3185049019608
476951,60,2,124999.5,43.4026041666667
476966,50,1,124999.5,52.083125
477103,52,2,87499.5,35.0558894230769
477147,76,2,124999.5,34.2652138157895
477149,50,1,124999.5,52.083125
477190,60,1,87499.5,30.3817708333333
477197,8,1,87499.5,227.86328125
477230,1024,2,NA,NA
477336,75,2,42499.5,11.8054166666667
